dataset,model,subject,seed,folds_concatenated,test_trials,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
local_exp4,free_cardinal,7,17,1,60,0.7333333333333333,0.7333333333333333,0.46666666666666656,0.7333333333333333,0.4666666666666667,0.8011111111111111,0.532624917949717,0.35983376365205016,0.11680582563082378
local_exp4,free_cardinal,7,27,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.765625,0.5333333333333333,0.8288888888888889,0.5235067202576196,0.3414281233819387,0.09101093510786692
local_exp4,free_cardinal,7,37,1,60,0.7,0.7,0.3999999999999999,0.699666295884316,0.4,0.7922222222222222,0.5373561153627129,0.37072120505099776,0.13963032762209573
local_exp4,free_cardinal,7,47,1,60,0.7,0.7,0.3999999999999999,0.696969696969697,0.4,0.8211111111111111,0.5230350661971239,0.351756471543164,0.17009046773115793
local_exp4,free_cardinal,8,7,1,60,0.9,0.9,0.8,0.9,0.8,0.9633333333333334,0.3004247367646849,0.17616014558339171,0.10277226666609449
local_exp4,free_cardinal,8,17,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.883300916921367,0.7666666666666666,0.971111111111111,0.28174593519748237,0.16713244277633274,0.07923297683397929
local_exp4,free_cardinal,8,27,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8665183537263625,0.7333333333333334,0.9544444444444444,0.3159934943268733,0.1931740479772965,0.08859392007191977
local_exp4,free_cardinal,8,37,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.7333333333333334,0.9655555555555555,0.2829871887561562,0.17042018186482616,0.0938893179098765
local_exp4,free_cardinal,8,47,1,60,0.9,0.9,0.8,0.899888765294772,0.8,0.9577777777777778,0.31103826050715927,0.18715620720851742,0.09721984763940175
local_exp4,free_cardinal,10,7,1,60,0.95,0.95,0.8999999999999999,0.949874686716792,0.9,0.9866666666666666,0.24121848109397964,0.1312888605881151,0.13474598427613577
local_exp4,free_cardinal,10,17,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,0.9977777777777778,0.19138369654011725,0.09346051662085221,0.14045311013857523
local_exp4,free_cardinal,10,27,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9332591768631813,0.8666666666666667,0.9877777777777779,0.23945264685936238,0.13014558090977643,0.11069254378477733
local_exp4,free_cardinal,10,37,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9164578111946533,0.8333333333333334,0.9777777777777779,0.247756511385895,0.13945566806670673,0.08685734669367472
local_exp4,free_cardinal,10,47,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9330357142857143,0.8666666666666667,0.9877777777777779,0.20601062261774467,0.11340221660983249,0.09543872773647309
local_exp4,cardinal_dynamics,1,7,1,60,0.75,0.75,0.5,0.7482517482517483,0.5,0.8422222222222222,0.5427347074225682,0.35757239739992147,0.16749249895413718
local_exp4,cardinal_dynamics,1,17,1,60,0.75,0.75,0.5,0.7499305362600722,0.5,0.8255555555555556,0.5565846506883723,0.375245997343736,0.14203878144423168
local_exp4,cardinal_dynamics,1,27,1,60,0.75,0.75,0.5,0.7482517482517483,0.5,0.8300000000000001,0.5590140042856803,0.37299964421958126,0.13873397509257
local_exp4,cardinal_dynamics,1,37,1,60,0.7,0.7,0.3999999999999999,0.6986607142857143,0.4,0.8477777777777777,0.5119033294582008,0.3524794319446636,0.1604372133811315
local_exp4,cardinal_dynamics,1,47,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.765625,0.5333333333333333,0.8777777777777778,0.4686862198213059,0.3168494117444467,0.13155831197897594
local_exp4,cardinal_dynamics,3,7,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.7333333333333334,0.9577777777777778,0.23895531125173883,0.14153124963661773,0.05655635694662733
local_exp4,cardinal_dynamics,3,17,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9166435120866907,0.8333333333333334,0.9677777777777778,0.21746830536504763,0.13060828241320283,0.08908160924911496
local_exp4,cardinal_dynamics,3,27,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9822222222222223,0.18933322378953346,0.11269093757325584,0.10161392986774445
local_exp4,cardinal_dynamics,3,37,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9722222222222223,0.22835173022932112,0.13797592521456187,0.08929755489031473
local_exp4,cardinal_dynamics,3,47,1,60,0.9,0.9,0.8,0.899888765294772,0.8,0.97,0.22118226201488048,0.1340942107504578,0.04423214793205261
local_exp4,cardinal_dynamics,4,7,1,60,0.9,0.9,0.8,0.8995535714285714,0.8,0.9555555555555555,0.28885421283513607,0.18351060072467004,0.10226014554500577
local_exp4,cardinal_dynamics,4,17,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8665183537263625,0.7333333333333334,0.9688888888888889,0.24387000314419982,0.16026864393006776,0.11794194479783376
local_exp4,cardinal_dynamics,4,27,1,60,0.85,0.8500000000000001,0.7000000000000002,0.8499583217560434,0.7,0.9500000000000001,0.2980063104277513,0.19103938480019336,0.09018186132113137
local_exp4,cardinal_dynamics,4,37,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9164578111946533,0.8333333333333334,0.9655555555555556,0.24751115602754772,0.1518027381218421,0.07193102538585662
local_exp4,cardinal_dynamics,4,47,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9164578111946533,0.8333333333333334,0.9588888888888889,0.2465303598253387,0.15505249058701842,0.07460544705390931
local_exp4,cardinal_dynamics,5,7,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0625686320227006,0.020092842506956542,0.056159941355387336
local_exp4,cardinal_dynamics,5,17,1,60,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666295884315907,0.9333333333333333,0.9977777777777778,0.09006410466955582,0.0446090523479331,0.07319112420082091
local_exp4,cardinal_dynamics,5,27,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.054320093808656,0.016853814102323516,0.049142132202784204
local_exp4,cardinal_dynamics,5,37,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,0.9977777777777778,0.07288497132788106,0.03673930199876865,0.0375525126854579
local_exp4,cardinal_dynamics,5,47,1,60,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666295884315907,0.9333333333333333,1.0,0.08628824847792024,0.03770890618163406,0.07285797993342077
local_exp4,cardinal_dynamics,6,7,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.06735235042105069,0.025009295086877898,0.05916206240653992
local_exp4,cardinal_dynamics,6,17,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.04273350640478821,0.014812451797229464,0.037981624404589374
local_exp4,cardinal_dynamics,6,27,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,1.0,0.07397223792797344,0.03191549756803524,0.06259202460447943
local_exp4,cardinal_dynamics,6,37,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.06205286341756986,0.025379758019611145,0.05347717901070913
local_exp4,cardinal_dynamics,6,47,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.04808026497448611,0.01754020089149626,0.0423143565654755
local_exp4,cardinal_dynamics,7,7,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.76,0.5333333333333333,0.8988888888888888,0.4483998606121826,0.29811450584076715,0.10249844193458559
local_exp4,cardinal_dynamics,7,17,1,60,0.75,0.75,0.5,0.7376858058874963,0.5,0.8611111111111112,0.575275378554178,0.3757668190748914,0.15640129446983336
local_exp4,cardinal_dynamics,7,27,1,60,0.75,0.75,0.5,0.7442455242966752,0.5,0.8400000000000001,0.5683207348825723,0.37911062341930907,0.16092756986618045
local_exp4,cardinal_dynamics,7,37,1,60,0.8,0.8,0.6000000000000001,0.7942857142857143,0.6,0.8733333333333333,0.48999200625092154,0.3068431872102405,0.09178831577301028
local_exp4,cardinal_dynamics,7,47,1,60,0.7333333333333333,0.7333333333333334,0.4666666666666668,0.7129186602870814,0.4666666666666667,0.8788888888888889,0.5486308787763616,0.36007029731440604,0.12032703657944996
local_exp4,cardinal_dynamics,8,7,1,60,0.85,0.85,0.7,0.847930160518164,0.7,0.9488888888888889,0.29795599019625996,0.194192815010821,0.07107769747575123
local_exp4,cardinal_dynamics,8,17,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8660714285714286,0.7333333333333334,0.9633333333333334,0.23426157432862343,0.15341344191412232,0.12007913192113243
local_exp4,cardinal_dynamics,8,27,1,60,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.7333333333333334,0.9677777777777778,0.24419827219324966,0.15409294483500663,0.0918179045120875
local_exp4,cardinal_dynamics,8,37,1,60,0.9,0.9,0.8,0.899888765294772,0.8,0.97,0.24416964036392397,0.1488661370396806,0.07323921819527945
local_exp4,cardinal_dynamics,8,47,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.8817234581807942,0.7666666666666666,0.9488888888888889,0.3063149886987038,0.20071075198700225,0.10622439185778301
local_exp4,cardinal_dynamics,10,7,1,60,0.95,0.95,0.8999999999999999,0.949874686716792,0.9,1.0,0.1133211855680456,0.05522992236528137,0.07971635460853574
local_exp4,cardinal_dynamics,10,17,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9944444444444445,0.13873631607402703,0.07407925244002259,0.04451511601607007
local_exp4,cardinal_dynamics,10,27,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9332591768631813,0.8666666666666667,0.99,0.1515737435489316,0.08193195271061689,0.09515751103560131
local_exp4,cardinal_dynamics,10,37,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9955555555555555,0.13374249280908343,0.07396347616708243,0.06981018384297691
local_exp4,cardinal_dynamics,10,47,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9922222222222222,0.15231423319091197,0.0857974596220032,0.06896553933620456
local_exp4,cardinal_dynamics_compact,1,7,1,60,0.75,0.75,0.5,0.7482517482517483,0.5,0.8544444444444446,0.5559931207817715,0.3545867441598181,0.14314942359924313
local_exp4,cardinal_dynamics_compact,1,17,1,60,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.7127569698676429,0.43333333333333335,0.8500000000000001,0.5936072394458317,0.39324028778503267,0.1909656077623367
local_exp4,cardinal_dynamics_compact,1,27,1,60,0.7333333333333333,0.7333333333333334,0.4666666666666668,0.7306397306397306,0.4666666666666667,0.8111111111111111,0.5964903533533007,0.3779426775467417,0.1370063215494156
local_exp4,cardinal_dynamics_compact,1,37,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.765625,0.5333333333333333,0.8766666666666666,0.46720620025902865,0.31484303594857793,0.1319058448076248
local_exp4,cardinal_dynamics_compact,1,47,1,60,0.7333333333333333,0.7333333333333334,0.4666666666666668,0.7330367074527253,0.4666666666666667,0.8411111111111111,0.5076802225300295,0.3545637711610344,0.13618236581484477
local_exp4,cardinal_dynamics_compact,3,7,1,60,0.9,0.9,0.8,0.9,0.8,0.97,0.2270864417911943,0.14274971151287594,0.04827946722507475
local_exp4,cardinal_dynamics_compact,3,17,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9788888888888889,0.1920264703879854,0.11368682427299641,0.07810901105403899
local_exp4,cardinal_dynamics_compact,3,27,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9332591768631813,0.8666666666666667,0.9766666666666667,0.2168887908100401,0.12543122995217676,0.06614088217417396
local_exp4,cardinal_dynamics_compact,3,37,1,60,0.9,0.9,0.8,0.8995535714285714,0.8,0.9633333333333334,0.23065341074799756,0.1382955770249724,0.054762126008669504
local_exp4,cardinal_dynamics_compact,3,47,1,60,0.9,0.9,0.8,0.899888765294772,0.8,0.97,0.2407709548896466,0.15367406802022046,0.08791857063770293
local_exp4,cardinal_dynamics_compact,4,7,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.883300916921367,0.7666666666666666,0.9688888888888889,0.23643988847572325,0.1495143987159367,0.03881376683712006
local_exp4,cardinal_dynamics_compact,4,17,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9164578111946533,0.8333333333333334,0.9644444444444444,0.23472410605639354,0.14102071969993352,0.10943357447783154
local_exp4,cardinal_dynamics_compact,4,27,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.883300916921367,0.7666666666666666,0.951111111111111,0.2796453828510706,0.1804569552565481,0.06623864372571309
local_exp4,cardinal_dynamics_compact,4,37,1,60,0.9,0.9,0.8,0.8995535714285714,0.8,0.9533333333333333,0.28180260939011703,0.17036902261759732,0.08286688327789307
local_exp4,cardinal_dynamics_compact,4,47,1,60,0.9,0.9,0.8,0.8995535714285714,0.8,0.9733333333333334,0.228683973982743,0.15018463486996983,0.07572093009948727
local_exp4,cardinal_dynamics_compact,5,7,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.061554671142907275,0.02240665437997289,0.05437719027201335
local_exp4,cardinal_dynamics_compact,5,17,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9977777777777778,0.10070062808264058,0.051384502142170184,0.0683843702077866
local_exp4,cardinal_dynamics_compact,5,27,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9332591768631813,0.8666666666666667,0.9855555555555555,0.16133544037346298,0.09362618983484867,0.06495483616987865
local_exp4,cardinal_dynamics_compact,5,37,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,1.0,0.06929200961870795,0.030599722034940904,0.058299541473388665
local_exp4,cardinal_dynamics_compact,5,47,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,1.0,0.06613656433825639,0.03025191324367024,0.05540331502755483
local_exp4,cardinal_dynamics_compact,6,7,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.06084460404725618,0.023860284244902018,0.05302329361438751
local_exp4,cardinal_dynamics_compact,6,17,1,60,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666295884315907,0.9333333333333333,1.0,0.067066092656931,0.031136522662530242,0.055032585064570136
local_exp4,cardinal_dynamics_compact,6,27,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,1.0,0.049152101712737616,0.01818726406856722,0.04272983372211456
local_exp4,cardinal_dynamics_compact,6,37,1,60,0.9833333333333333,0.9833333333333334,0.9666666666666668,0.9833287024173382,0.9666666666666667,1.0,0.06250694875571756,0.02661843992412637,0.0379728039105733
local_exp4,cardinal_dynamics_compact,6,47,1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.048547782889506376,0.016373395345608614,0.043311632672945646
local_exp4,cardinal_dynamics_compact,7,7,1,60,0.7333333333333333,0.7333333333333334,0.4666666666666668,0.7306397306397306,0.4666666666666667,0.8766666666666667,0.4441857703946605,0.3007659288381601,0.12483247121175131
local_exp4,cardinal_dynamics_compact,7,17,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.7643097643097643,0.5333333333333333,0.8855555555555555,0.4418625427790979,0.29506388788143717,0.15134962101777394
local_exp4,cardinal_dynamics_compact,7,27,1,60,0.7833333333333333,0.7833333333333333,0.5666666666666667,0.7818181818181819,0.5666666666666667,0.88,0.4414064246585429,0.28960796038122893,0.10383056402206423
local_exp4,cardinal_dynamics_compact,7,37,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.7624434389140271,0.5333333333333333,0.8833333333333333,0.49184052275899565,0.3066787186238642,0.06945442954699199
local_exp4,cardinal_dynamics_compact,7,47,1,60,0.7166666666666667,0.7166666666666666,0.4333333333333331,0.7165879410947485,0.43333333333333335,0.8322222222222222,0.4922473587165535,0.3413589513833018,0.13808398644129435
local_exp4,cardinal_dynamics_compact,8,7,1,60,0.9166666666666666,0.9166666666666667,0.8333333333333335,0.9164578111946533,0.8333333333333334,0.9822222222222221,0.2250407170296938,0.13693714436805668,0.07392786641915641
local_exp4,cardinal_dynamics_compact,8,17,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9722222222222222,0.21188782938062647,0.12798149527004504,0.06863436400890352
local_exp4,cardinal_dynamics_compact,8,27,1,60,0.9,0.9,0.8,0.8995535714285714,0.8,0.971111111111111,0.22215576500236092,0.14090940960422277,0.06007218062877655
local_exp4,cardinal_dynamics_compact,8,37,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.8825174825174825,0.7666666666666666,0.9677777777777778,0.27295020283150073,0.1787055736191162,0.09478040138880409
local_exp4,cardinal_dynamics_compact,8,47,1,60,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.8830409356725146,0.7666666666666666,0.9722222222222221,0.2360329380503093,0.15247088162830677,0.06713862220446269
local_exp4,cardinal_dynamics_compact,10,7,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9966666666666667,0.11312767116224236,0.055089686945757374,0.0918668657541275
local_exp4,cardinal_dynamics_compact,10,17,1,60,0.95,0.95,0.8999999999999999,0.949874686716792,0.9,0.9988888888888889,0.13007928681457323,0.06864360805872576,0.09438292185465498
local_exp4,cardinal_dynamics_compact,10,27,1,60,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9332591768631813,0.8666666666666667,0.9844444444444445,0.1733141898612915,0.10165482082070333,0.05552678008874257
local_exp4,cardinal_dynamics_compact,10,37,1,60,0.95,0.95,0.8999999999999999,0.9499861072520144,0.9,0.9877777777777779,0.17423693056868228,0.09896992858631347,0.07603235642115277
local_exp4,cardinal_dynamics_compact,10,47,1,60,0.95,0.95,0.8999999999999999,0.949874686716792,0.9,0.99,0.1323388162611303,0.07435342307312363,0.04925920069217682
local_exp4,cardinal_dynamics_extended,1,7,1,60,0.8333333333333334,0.8333333333333334,0.6666666666666667,0.8331479421579533,0.6666666666666667,0.9066666666666666,0.3974195625117263,0.2479282612408126,0.10543715556462609
local_exp4,cardinal_dynamics_extended,1,17,1,60,0.8,0.8,0.6000000000000001,0.7991071428571428,0.6,0.9144444444444444,0.39179373151205327,0.2567655518494792,0.11344217260678605
local_exp4,cardinal_dynamics_extended,1,27,1,60,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.765625,0.5333333333333333,0.8966666666666667,0.4360286518899318,0.28869784477624055,0.08551361362139381
