dataset,model,subjects_averaged,aggregation,accuracy,accuracy_defined_count,balanced_accuracy,balanced_accuracy_defined_count,chance_normalized_balanced_accuracy,chance_normalized_balanced_accuracy_defined_count,macro_f1,macro_f1_defined_count,cohen_kappa,cohen_kappa_defined_count,ovr_macro_auroc,ovr_macro_auroc_defined_count,nll,nll_defined_count,multiclass_brier,multiclass_brier_defined_count,ece,ece_defined_count
bnci2014_004,cardinal_fbc_compactdyn_scale025,9,mean_seeds_within_subject_then_mean_subjects,0.7710218253968253,9,0.7710218253968253,9,0.5420436507936509,9,0.7429163104332546,9,0.5420436507936508,9,0.8633899518140589,9,0.48320290008442535,9,0.31426677159564254,9,0.10289914695752991,9
bnci2014_004,cardinal_fbc_compactdyn_scale025_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7792361111111111,9,0.7792361111111111,9,0.5584722222222223,9,0.7562937254338531,9,0.5584722222222223,9,0.8633997351544784,9,0.45234689185558924,9,0.2992732759886632,9,0.09483874647922459,9
bnci2014_004,cardinal_fbc_micro,9,mean_seeds_within_subject_then_mean_subjects,0.7761507936507936,9,0.7761507936507936,9,0.5523015873015873,9,0.7571659966713302,9,0.5523015873015873,9,0.8607935445011338,9,0.47633201358026256,9,0.3046658723337057,9,0.08743015154368347,9
bnci2014_004,cardinal_fbc_micro_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7622023809523808,9,0.7622023809523808,9,0.5244047619047619,9,0.7345037468964919,9,0.5244047619047619,9,0.8610942991780046,9,0.4993006637500195,9,0.32360784003239157,9,0.10540835377006304,9
bnci2014_004,cardinal_fbc_physical,9,mean_seeds_within_subject_then_mean_subjects,0.775327380952381,9,0.775327380952381,9,0.5506547619047618,9,0.7548182228704579,9,0.5506547619047618,9,0.8608162202380952,9,0.4811181215000882,9,0.30714137161360844,9,0.09450326792895795,9
bnci2014_004,cardinal_fbc_physical_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7761706349206349,9,0.7761706349206349,9,0.5523412698412699,9,0.747739237902786,9,0.5523412698412699,9,0.8614244215915532,9,0.4874193130441546,9,0.31332186014425667,9,0.10537199950525686,9
bnci2014_004,eegtcnet,9,mean_seeds_within_subject_then_mean_subjects,0.7313293650793651,9,0.7313293650793651,9,0.46265873015873016,9,0.6775022124381007,9,0.46265873015873016,9,0.7928812579719389,9,0.4620608284298793,9,0.3136988302409901,9,0.055691759016897,9
bnci2014_004,fbmsnet,9,mean_seeds_within_subject_then_mean_subjects,0.7748015873015873,9,0.7748015873015872,9,0.5496031746031746,9,0.7617110773959029,9,0.5496031746031746,9,0.8589965366354875,9,0.4875991356977434,9,0.29983535517147747,9,0.07699153690998044,9
bnci2014_004,cardinal_fbms,9,mean_seeds_within_subject_then_mean_subjects,0.7732738095238096,9,0.7732738095238095,9,0.546547619047619,9,0.7604961239848468,9,0.5465476190476192,9,0.8589013915462018,9,0.48821875369394896,9,0.3004903252617883,9,0.07821883794511594,9
bnci2014_004,cardinal_fbms_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7760813492063492,9,0.7760813492063492,9,0.5521626984126984,9,0.7618861335178126,9,0.5521626984126984,9,0.8586672424178003,9,0.48266407631737146,9,0.2963095930787747,9,0.07742399002233195,9
bnci2014_004,cardinal_mix,9,mean_seeds_within_subject_then_mean_subjects,0.7767658730158731,9,0.7767658730158731,9,0.5535317460317462,9,0.7580834303609124,9,0.5535317460317462,9,0.8548194444444445,9,0.49172391355475814,9,0.31190641320927764,9,0.09423845204687308,9
bnci2014_004,cardinal_mix_drop,9,mean_seeds_within_subject_then_mean_subjects,0.7769940476190477,9,0.7769940476190477,9,0.5539880952380953,9,0.7549470440309467,9,0.5539880952380953,9,0.8588843360260772,9,0.46981741035748975,9,0.3064759800912229,9,0.0929170198815446,9
bnci2014_004,ctnet,9,mean_seeds_within_subject_then_mean_subjects,0.7865277777777778,9,0.7865277777777778,9,0.5730555555555557,9,0.7780391244366507,9,0.5730555555555555,9,0.8598705534297052,9,0.4131042024357705,9,0.2704035239206026,9,0.059707211766332854,9
bnci2014_004,ctnet_compact,9,mean_seeds_within_subject_then_mean_subjects,0.7777380952380953,9,0.7777380952380953,9,0.5554761904761905,9,0.7630926346910771,9,0.5554761904761905,9,0.8513741142290249,9,0.41670026763304757,9,0.2749058529589913,9,0.0584543584263514,9
bnci2014_004,eegsym,9,mean_seeds_within_subject_then_mean_subjects,0.6306646825396826,9,0.6306646825396826,9,0.2613293650793651,9,0.5636597783090441,9,0.26132936507936505,9,0.6956838019061791,9,0.5764265999886544,9,0.4065757445068731,9,0.05401067134229436,9
bnci2014_004,eegsym_wide,9,mean_seeds_within_subject_then_mean_subjects,0.7829563492063492,9,0.7829563492063492,9,0.5659126984126984,9,0.7620684513546911,9,0.5659126984126984,9,0.8527449688208617,9,0.3973699237328055,9,0.2617711434572715,9,0.05317584750671235,9
bnci2014_004,tcformer,9,mean_seeds_within_subject_then_mean_subjects,0.7799999999999999,9,0.7799999999999999,9,0.56,9,0.7485191347383993,9,0.56,9,0.8412935090702949,9,0.41560813071189723,9,0.27120645847952635,9,0.052674677473093776,9
cho2017,scope,52,mean_seeds_within_subject_then_mean_subjects,0.5694967948717949,52,0.5694967948717948,52,0.13899358974358972,52,0.5544928970450976,52,0.13899358974358972,52,0.5913513034188035,52,0.847766925494207,52,0.5736503606796693,52,0.21126429400000818,52
cho2017,free_scope,52,mean_seeds_within_subject_then_mean_subjects,0.5978621794871796,52,0.5978621794871796,52,0.19572435897435897,52,0.5836742822429271,52,0.19572435897435897,52,0.6312593589743589,52,0.7804001654684873,52,0.5294170059561512,52,0.18768377625388213,52
cho2017,cardinal,52,mean_seeds_within_subject_then_mean_subjects,0.6784839743589743,52,0.6784839743589745,52,0.35696794871794874,52,0.6741598959964962,52,0.35696794871794874,52,0.728280502136752,52,0.6074566867865591,52,0.41598093316317125,52,0.11883731941821482,52
cho2017,free_cardinal,52,mean_seeds_within_subject_then_mean_subjects,0.6778301282051283,52,0.6778301282051283,52,0.3556602564102564,52,0.6735134159498049,52,0.3556602564102564,52,0.7278172863247863,52,0.608264368403315,52,0.4165969741804973,52,0.12025024812076338,52
cho2017,cardinal_dynamics,52,mean_seeds_within_subject_then_mean_subjects,0.7043846153846154,52,0.7043846153846154,52,0.4087692307692308,52,0.7015555703739313,52,0.4087692307692308,52,0.7548552243589743,52,0.5436612606238849,52,0.37118316007336044,52,0.08628509655250954,52
cho2017,cardinal_dynamics_compact,52,mean_seeds_within_subject_then_mean_subjects,0.7027916666666667,52,0.7027916666666667,52,0.40558333333333335,52,0.6996710851017954,52,0.40558333333333335,52,0.7551354380341879,52,0.5404657120686986,52,0.3692467865992396,52,0.08333214005407615,52
cho2017,cardinal_dynamics_extended,52,mean_seeds_within_subject_then_mean_subjects,0.7021378205128204,52,0.7021378205128206,52,0.40427564102564106,52,0.6994288421276854,52,0.40427564102564106,52,0.7542289636752135,52,0.5419803748413574,52,0.3707030600279651,52,0.08725413097116429,52
cho2017,cardinal_dynamics_sinc,52,mean_seeds_within_subject_then_mean_subjects,0.6887371794871794,52,0.6887371794871794,52,0.37747435897435905,52,0.6869887095482488,52,0.37747435897435905,52,0.7393334615384616,52,0.5529796668103708,52,0.37933530624723694,52,0.08469559113432965,52
cho2017,cardinal_dynamics_sinc_residual,52,mean_seeds_within_subject_then_mean_subjects,0.6953878205128206,52,0.6953878205128206,52,0.39077564102564105,52,0.6936115191108082,52,0.39077564102564105,52,0.7449866880341881,52,0.5471105023111401,52,0.3744416741341455,52,0.08007686338287133,52
cho2017,cardinal_dynamics_sinc_extended,52,mean_seeds_within_subject_then_mean_subjects,0.6923461538461539,52,0.6923461538461539,52,0.3846923076923077,52,0.6901928955771186,52,0.3846923076923077,52,0.7407065384615384,52,0.5508571492951178,52,0.3773232833054293,52,0.08451207584028059,52
cho2017,eegnet,52,mean_seeds_within_subject_then_mean_subjects,0.6331282051282051,52,0.6331282051282051,52,0.2662564102564102,52,0.6102552037615117,52,0.2662564102564102,52,0.6883196768162393,52,0.5855292313989755,52,0.4070491166071705,52,0.05971249549893233,52
cho2017,shallow,52,mean_seeds_within_subject_then_mean_subjects,0.681701923076923,52,0.681701923076923,52,0.36340384615384613,52,0.6770555465623921,52,0.36340384615384613,52,0.7339449786324787,52,0.6481060164483231,52,0.42843611021618827,52,0.13607159207990535,52
cho2017,deep4,52,mean_seeds_within_subject_then_mean_subjects,0.5548044871794872,52,0.5548044871794872,52,0.10960897435897435,52,0.5129246702788823,52,0.10960897435897435,52,0.5864135042735042,52,0.6957210173036145,52,0.5003150358810863,52,0.12030051856717237,52
cho2017,eegconformer,52,mean_seeds_within_subject_then_mean_subjects,0.6592339743589742,52,0.6592339743589742,52,0.3184679487179487,52,0.6492403311208845,52,0.3184679487179487,52,0.7083426602564102,52,0.7276606303376217,52,0.4522398466290675,52,0.14399112259577482,52
cho2017,eegconformer_compact,52,mean_seeds_within_subject_then_mean_subjects,0.6547371794871796,52,0.6547371794871796,52,0.309474358974359,52,0.6388773624123398,52,0.309474358974359,52,0.708386314102564,52,0.733734545570232,52,0.4578329378397624,52,0.15077014733010377,52
cho2017,atcnet,52,mean_seeds_within_subject_then_mean_subjects,0.6524230769230768,52,0.6524230769230768,52,0.3048461538461539,52,0.6419989926203613,52,0.3048461538461539,52,0.6976094871794872,52,0.5804010363649671,52,0.40248697811735307,52,0.07441306582704568,52
cho2017,atcnet_aggressive_pool,52,mean_seeds_within_subject_then_mean_subjects,0.6347371794871796,52,0.6347371794871796,52,0.26947435897435895,52,0.6255726912558697,52,0.26947435897435895,52,0.6693947222222222,52,0.5969082836851805,52,0.415670996560435,52,0.07004552175620428,52
cho2017,fbcnet,52,mean_seeds_within_subject_then_mean_subjects,0.6959903846153845,52,0.6959903846153845,52,0.3919807692307693,52,0.6890110307566756,52,0.3919807692307693,52,0.7411666346153847,52,0.6358696633987412,52,0.4130861723376264,52,0.13162651529335057,52
cho2017,cardinal_fbc,52,mean_seeds_within_subject_then_mean_subjects,0.6953653846153844,52,0.6953653846153844,52,0.39073076923076927,52,0.6879895785813435,52,0.3907307692307692,52,0.741582841880342,52,0.6339971391932757,52,0.4121099012209465,52,0.1305190427192511,52
cho2017,cardinal_fbc_extended,52,mean_seeds_within_subject_then_mean_subjects,0.6965961538461537,52,0.6965961538461537,52,0.3931923076923078,52,0.6892747587094346,52,0.3931923076923078,52,0.7421013701923076,52,0.6318116667077701,52,0.41111198091905327,52,0.12880126082247648,52
cho2017,cardinal_fbc_corr,52,mean_seeds_within_subject_then_mean_subjects,0.7015673076923077,52,0.7015673076923077,52,0.4031346153846154,52,0.694827073271271,52,0.4031346153846154,52,0.7481418269230768,52,0.6174714365590046,52,0.4024047993265132,52,0.12448076574217816,52
cho2017,cardinal_fbc_corr_extended,52,mean_seeds_within_subject_then_mean_subjects,0.7003589743589745,52,0.7003589743589745,52,0.40071794871794875,52,0.6936626504617005,52,0.40071794871794875,52,0.7502971688034188,52,0.6187899211446111,52,0.40229185997885486,52,0.12555249384733347,52
cho2017,cardinal_fbc_compactdyn,52,mean_seeds_within_subject_then_mean_subjects,0.7111698717948719,52,0.7111698717948719,52,0.4223397435897436,52,0.7037804103664599,52,0.42233974358974363,52,0.7599601816239316,52,0.6314977454765256,52,0.4003338558232104,52,0.13214320531965065,52
cho2017,cardinal_fbc_compactdyn_extended,52,mean_seeds_within_subject_then_mean_subjects,0.7114871794871794,52,0.7114871794871794,52,0.422974358974359,52,0.7031730168987073,52,0.422974358974359,52,0.7614534188034188,52,0.6325741282388784,52,0.40160130658746473,52,0.13159592129729497,52
cho2017,cardinal_fbc_compactdyn_scale010,52,mean_seeds_within_subject_then_mean_subjects,0.6995224358974359,52,0.6995224358974357,52,0.39904487179487175,52,0.6923584514475254,52,0.39904487179487175,52,0.7456997115384615,52,0.6288065960614657,52,0.4075669119240095,52,0.1305644343052155,52
cho2017,cardinal_fbc_compactdyn_scale010_extended,52,mean_seeds_within_subject_then_mean_subjects,0.6999391025641025,52,0.6999391025641025,52,0.39987820512820516,52,0.692875889062941,52,0.39987820512820516,52,0.7456788675213676,52,0.6285507598983823,52,0.40713618893064296,52,0.12931673428989376,52
cho2017,cardinal_fbc_compactdyn_scale025,52,mean_seeds_within_subject_then_mean_subjects,0.7099166666666665,52,0.7099166666666665,52,0.4198333333333333,52,0.7038703093860715,52,0.41983333333333334,52,0.7581794337606839,52,0.6052841311395525,52,0.39199655395483557,52,0.12225860309753663,52
cho2017,cardinal_fbc_compactdyn_scale025_extended,52,mean_seeds_within_subject_then_mean_subjects,0.7124551282051281,52,0.7124551282051281,52,0.4249102564102563,52,0.7067917614433535,52,0.4249102564102563,52,0.7605003205128203,52,0.6031753793723741,52,0.3901913391925414,52,0.12330333029879974,52
cho2017,cardinal_fbc_micro,52,mean_seeds_within_subject_then_mean_subjects,0.6996249999999999,52,0.6996249999999999,52,0.39925000000000005,52,0.6927095628843829,52,0.39925,52,0.746457905982906,52,0.6252487697236192,52,0.40705094041979023,52,0.12982124042893067,52
cho2017,cardinal_fbc_micro_extended,52,mean_seeds_within_subject_then_mean_subjects,0.702349358974359,52,0.702349358974359,52,0.4046987179487178,52,0.695513191104612,52,0.4046987179487179,52,0.7485367414529913,52,0.6293577347705087,52,0.4058550879611771,52,0.13078033154113933,52
cho2017,cardinal_fbc_physical,52,mean_seeds_within_subject_then_mean_subjects,0.7003205128205128,52,0.7003205128205128,52,0.4006410256410256,52,0.6942943459816893,52,0.4006410256410256,52,0.7471758119658118,52,0.6289840298792408,52,0.4076738617670219,52,0.1322619271945113,52
cho2017,cardinal_fbc_physical_extended,52,mean_seeds_within_subject_then_mean_subjects,0.7010705128205128,52,0.7010705128205128,52,0.40214102564102566,52,0.6944007299297853,52,0.40214102564102566,52,0.747192777777778,52,0.6301340917744607,52,0.4077248719557108,52,0.13201193478722606,52
cho2017,eegtcnet,52,mean_seeds_within_subject_then_mean_subjects,0.5673942307692307,52,0.5673942307692307,52,0.13478846153846152,52,0.4930509878103162,52,0.13478846153846152,52,0.5916616159188034,52,0.6506704045013141,52,0.4647623175530694,52,0.058724115068522785,52
cho2017,fbmsnet,52,mean_seeds_within_subject_then_mean_subjects,0.6893076923076923,52,0.6893076923076923,52,0.3786153846153845,52,0.6832326143893559,52,0.3786153846153846,52,0.7369285897435898,52,0.6335426986663213,52,0.4122642064655195,52,0.12621258501612986,52
cho2017,cardinal_fbms,52,mean_seeds_within_subject_then_mean_subjects,0.6894134615384618,52,0.6894134615384618,52,0.3788269230769231,52,0.6832951530708218,52,0.3788269230769231,52,0.7369483760683759,52,0.6327186121864335,52,0.41205666547435094,52,0.12649810926807234,52
cho2017,cardinal_fbms_extended,52,mean_seeds_within_subject_then_mean_subjects,0.6894551282051282,52,0.6894551282051282,52,0.3789102564102564,52,0.6833792498899864,52,0.3789102564102564,52,0.7366973183760683,52,0.6335009829956609,52,0.4122865519919691,52,0.12567291121318555,52
cho2017,cardinal_mix,52,mean_seeds_within_subject_then_mean_subjects,0.6719423076923078,52,0.6719423076923078,52,0.34388461538461534,52,0.6646422587734827,52,0.34388461538461534,52,0.7202587286324788,52,0.6206373690691436,52,0.4237605048366019,52,0.1263131658318333,52
cho2017,cardinal_mix_drop,52,mean_seeds_within_subject_then_mean_subjects,0.6809519230769231,52,0.6809519230769231,52,0.3619038461538462,52,0.6750535582335195,52,0.3619038461538462,52,0.7299982158119658,52,0.5986493391946748,52,0.40972299768489506,52,0.11884877592134169,52
cho2017,ctnet,52,mean_seeds_within_subject_then_mean_subjects,0.6510641025641027,52,0.6510641025641027,52,0.3021282051282051,52,0.6342545239816204,52,0.3021282051282051,52,0.6913476709401709,52,0.5953686329300314,52,0.41738367406720944,52,0.10108219171582888,52
cho2017,ctnet_compact,52,mean_seeds_within_subject_then_mean_subjects,0.6171923076923076,52,0.6171923076923077,52,0.23438461538461536,52,0.6016943082388109,52,0.23438461538461536,52,0.6488530235042735,52,0.6124101969339131,52,0.4333417012323815,52,0.07168131523655775,52
cho2017,eegsym,52,mean_seeds_within_subject_then_mean_subjects,0.536,52,0.536,52,0.07200000000000002,52,0.46115390242896803,52,0.07200000000000001,52,0.5514049439102563,52,0.6680198800410382,52,0.47965879508658554,52,0.03491884363691012,52
cho2017,eegsym_wide,52,mean_seeds_within_subject_then_mean_subjects,0.6064198717948718,52,0.6064198717948718,52,0.2128397435897436,52,0.5806937342822376,52,0.2128397435897436,52,0.6448543910256409,52,0.6176312218730905,52,0.43421289094332016,52,0.07403963063599973,52
cho2017,tcformer,52,mean_seeds_within_subject_then_mean_subjects,0.6946570512820514,52,0.6946570512820514,52,0.3893141025641026,52,0.6813315854756522,52,0.38931410256410265,52,0.7524524465811967,52,0.5463521870567949,52,0.3710753078412239,52,0.0785789854730933,52
physionet_mi,scope,54,mean_seeds_within_subject_then_mean_subjects,0.5233744855967077,54,0.5229605841018885,54,0.045921168203776876,54,0.4962776521723694,54,0.045829788725519044,54,0.5363319182159763,54,0.9428775458638172,54,0.6367157224310388,54,0.276732802322372,54
physionet_mi,free_scope,54,mean_seeds_within_subject_then_mean_subjects,0.5440329218106996,54,0.5429078134694076,54,0.08581562693881535,54,0.5150602291462393,54,0.08573003702454046,54,0.5656105859608276,54,0.9006633841355123,54,0.6108815006007717,54,0.2650304187570579,54
physionet_mi,cardinal,54,mean_seeds_within_subject_then_mean_subjects,0.5846090534979423,54,0.5826036416616126,54,0.16520728332322532,54,0.5712572239946409,54,0.16555209612788976,54,0.6164378719330409,54,0.7384574994642651,54,0.5188566397000188,54,0.1976964623986939,54
physionet_mi,free_cardinal,54,mean_seeds_within_subject_then_mean_subjects,0.5841975308641975,54,0.58217239684631,54,0.16434479369261973,54,0.5705205169690152,54,0.1647013181284614,54,0.6155652452753902,54,0.7401554400578988,54,0.519949354448322,54,0.19884569619418174,54
physionet_mi,cardinal_dynamics,54,mean_seeds_within_subject_then_mean_subjects,0.5895473251028807,54,0.588414467309395,54,0.17682893461878968,54,0.5685004567694837,54,0.1767935852372347,54,0.617931878016419,54,0.6855589030134629,54,0.4839008289879636,54,0.1710414210513786,54
physionet_mi,cardinal_dynamics_compact,54,mean_seeds_within_subject_then_mean_subjects,0.5881481481481481,54,0.5874385678733505,54,0.1748771357467009,54,0.567867936121723,54,0.17509858146450513,54,0.6189585932943422,54,0.679119364772433,54,0.4803370399828311,54,0.16580912449722915,54
physionet_mi,cardinal_dynamics_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5874074074074074,54,0.5857358958808234,54,0.17147179176164679,54,0.5614755900872688,54,0.1718715343878026,54,0.6141248870113605,54,0.6801462601981499,54,0.4820267988463596,54,0.1706951677848282,54
physionet_mi,cardinal_dynamics_sinc,54,mean_seeds_within_subject_then_mean_subjects,0.5693827160493827,54,0.5677693515555835,54,0.13553870311116686,54,0.5595794583309567,54,0.13589777973988296,54,0.5954976205580071,54,0.68372299232081,54,0.4834083554131457,54,0.1592850200335185,54
physionet_mi,cardinal_dynamics_sinc_residual,54,mean_seeds_within_subject_then_mean_subjects,0.5792592592592593,54,0.5783640406828813,54,0.1567280813657625,54,0.5641691093195906,54,0.15691214974033726,54,0.6032481764969688,54,0.6770497845516537,54,0.4780006606782041,54,0.15447114525999062,54
physionet_mi,cardinal_dynamics_sinc_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5753086419753086,54,0.5749633585684312,54,0.14992671713686206,54,0.559352943552487,54,0.15018432151638528,54,0.6015424837284741,54,0.6808213458888638,54,0.48159985758758106,54,0.15932002141151896,54
physionet_mi,eegnet,54,mean_seeds_within_subject_then_mean_subjects,0.5241975308641975,54,0.5198470209339774,54,0.039694041867954895,54,0.4726306342954017,54,0.039889285772565286,54,0.5394016293019916,54,0.6841816546958914,54,0.49144616067502195,54,0.0751555169757011,54
physionet_mi,shallow,54,mean_seeds_within_subject_then_mean_subjects,0.5672427983539093,54,0.5660749576510447,54,0.1321499153020892,54,0.5496180821380295,54,0.13207867027825693,54,0.5906883999879169,54,0.9306040163138696,54,0.5943282636761101,54,0.2590644757001979,54
physionet_mi,deep4,54,mean_seeds_within_subject_then_mean_subjects,0.5153086419753086,54,0.5115683229813665,54,0.023136645962732905,54,0.47753529494618946,54,0.02317069263247759,54,0.5311101003129989,54,0.7522731189618839,54,0.5321809189209733,54,0.14078200278458772,54
physionet_mi,eegconformer,54,mean_seeds_within_subject_then_mean_subjects,0.5721810699588478,54,0.5708521115224013,54,0.14170422304480276,54,0.5303682555260463,54,0.14171583629355203,54,0.608915733130709,54,0.9298380291384839,54,0.5384741118273905,54,0.18208021820817952,54
physionet_mi,eegconformer_compact,54,mean_seeds_within_subject_then_mean_subjects,0.5753086419753086,54,0.5729970948268049,54,0.14599418965360997,54,0.5354070871263393,54,0.146003291346751,54,0.6056617184032644,54,0.8854219046497087,54,0.5309732860073284,54,0.17787756171246122,54
physionet_mi,atcnet,54,mean_seeds_within_subject_then_mean_subjects,0.5591769547325103,54,0.5577247195906617,54,0.11544943918132322,54,0.5378239320611522,54,0.11537679840076828,54,0.574198942496044,54,0.6966123065196862,54,0.4882341914029177,54,0.1228357487450902,54
physionet_mi,atcnet_aggressive_pool,54,mean_seeds_within_subject_then_mean_subjects,0.5477366255144033,54,0.5459183362263071,54,0.09183667245261448,54,0.523331958188843,54,0.09169932771603773,54,0.5637383729171169,54,0.6994904542670015,54,0.4957427201782206,54,0.1279080400103895,54
physionet_mi,fbcnet,54,mean_seeds_within_subject_then_mean_subjects,0.546008230452675,54,0.5442506500477514,54,0.08850130009550299,54,0.503786872158151,54,0.08859771048537646,54,0.5865513601624712,54,1.209926715538716,54,0.675038100315725,54,0.3132500673174367,54
physionet_mi,cardinal_fbc,54,mean_seeds_within_subject_then_mean_subjects,0.5463374485596708,54,0.5445913587217935,54,0.08918271744358702,54,0.5043204934561427,54,0.08928197354717439,54,0.5869325878987715,54,1.2093317011493239,54,0.6747117394110405,54,0.31286908278739994,54
physionet_mi,cardinal_fbc_extended,54,mean_seeds_within_subject_then_mean_subjects,0.546008230452675,54,0.5442463802971049,54,0.08849276059420988,54,0.5032506353350844,54,0.08859429738547421,54,0.5869032224708554,54,1.20649440683726,54,0.6739930117733168,54,0.3119396677772695,54
physionet_mi,cardinal_fbc_corr,54,mean_seeds_within_subject_then_mean_subjects,0.5546502057613169,54,0.5527800869286376,54,0.10556017385727529,54,0.5132440351963412,54,0.10567064559941466,54,0.5979186417894147,54,1.1557609685270105,54,0.6543633013491892,54,0.3050646330348749,54
physionet_mi,cardinal_fbc_corr_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5558847736625515,54,0.5539813246334985,54,0.1079626492669971,54,0.519683078449298,54,0.10816911171764755,54,0.5969662405048879,54,1.1355091304628193,54,0.6512008131904943,54,0.30187792791751183,54
physionet_mi,cardinal_fbc_compactdyn,54,mean_seeds_within_subject_then_mean_subjects,0.5431275720164609,54,0.5424496866525852,54,0.08489937330517044,54,0.5044648667806844,54,0.08495059512098672,54,0.5851086491786975,54,1.2839088611666472,54,0.6910480162235882,54,0.32701394330817485,54
physionet_mi,cardinal_fbc_compactdyn_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5412345679012346,54,0.54083136401977,54,0.08166272803953961,54,0.5062510367625447,54,0.08156923858705215,54,0.5846051744149571,54,1.3081158824399177,54,0.6972934633074073,54,0.3333505164841076,54
physionet_mi,cardinal_fbc_compactdyn_scale010,54,mean_seeds_within_subject_then_mean_subjects,0.545514403292181,54,0.5437461659381949,54,0.08749233187638981,54,0.503425926777809,54,0.0875609182534521,54,0.5867551463565956,54,1.2088881106985434,54,0.6776028877870262,54,0.31522032916791154,54
physionet_mi,cardinal_fbc_compactdyn_scale010_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5474897119341563,54,0.5455146705146705,54,0.091029341029341,54,0.5045253716557467,54,0.09101673173127155,54,0.5889831138623409,54,1.2094694870754121,54,0.6778975787754016,54,0.3161629891640856,54
physionet_mi,cardinal_fbc_compactdyn_scale025,54,mean_seeds_within_subject_then_mean_subjects,0.5409053497942387,54,0.5389719311820761,54,0.07794386236415222,54,0.5006345284767407,54,0.07803038414242511,54,0.5865806094066963,54,1.209767221161602,54,0.6781978732475766,54,0.314347500972787,54
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5422222222222223,54,0.5406790907696705,54,0.08135818153934095,54,0.5067309395847169,54,0.08140165523894967,54,0.5889754094313273,54,1.206055627545925,54,0.6774984954930604,54,0.31750663519886785,54
physionet_mi,cardinal_fbc_micro,54,mean_seeds_within_subject_then_mean_subjects,0.5481481481481482,54,0.546664148385163,54,0.09332829677032575,54,0.5105123479500006,54,0.09331350709008424,54,0.5881189323067343,54,1.2089926984377917,54,0.675346859608329,54,0.3144806594269757,54
physionet_mi,cardinal_fbc_micro_extended,54,mean_seeds_within_subject_then_mean_subjects,0.542716049382716,54,0.5410226314211821,54,0.08204526284236426,54,0.5023779568847753,54,0.08217219756742225,54,0.583480138688472,54,1.2140483231906583,54,0.6833315189522507,54,0.3184366334465795,54
physionet_mi,cardinal_fbc_physical,54,mean_seeds_within_subject_then_mean_subjects,0.5418106995884773,54,0.5403856979038137,54,0.08077139580762768,54,0.5043941955472547,54,0.08083023005732891,54,0.5859456945809604,54,1.2271126658281484,54,0.6811122266991815,54,0.31485549628489307,54
physionet_mi,cardinal_fbc_physical_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5454320987654321,54,0.5437501307066525,54,0.0875002614133049,54,0.5085919404426938,54,0.08764790421282927,54,0.5846465575934175,54,1.217425527257156,54,0.6805777373657783,54,0.3173119308575682,54
physionet_mi,eegtcnet,54,mean_seeds_within_subject_then_mean_subjects,0.523045267489712,54,0.5218837791301559,54,0.043767558260311874,54,0.41981075547396535,54,0.04383650042033213,54,0.5287665445576073,54,0.6956254652877286,54,0.5016065233348164,54,0.0864697516406024,54
physionet_mi,fbmsnet,54,mean_seeds_within_subject_then_mean_subjects,0.5530041152263374,54,0.5499662341147848,54,0.09993246822956968,54,0.5123689449202699,54,0.10013362534760016,54,0.5927212515074834,54,1.0974570789242166,54,0.6380118699772145,54,0.2854450291959347,54
physionet_mi,cardinal_fbms,54,mean_seeds_within_subject_then_mean_subjects,0.5529218106995883,54,0.5498761336623655,54,0.09975226732473111,54,0.5123160145203195,54,0.09995724025104595,54,0.5927985136620402,54,1.0986297514330081,54,0.6384803760106754,54,0.286072315139535,54
physionet_mi,cardinal_fbms_extended,54,mean_seeds_within_subject_then_mean_subjects,0.5530864197530864,54,0.5500670960815889,54,0.10013419216317765,54,0.5121532365625263,54,0.10035231587559033,54,0.5923996840965441,54,1.097622735291675,54,0.6385368515617935,54,0.28705832198323533,54
physionet_mi,cardinal_mix,54,mean_seeds_within_subject_then_mean_subjects,0.568971193415638,54,0.5677364570480513,54,0.1354729140961025,54,0.5447252999238705,54,0.13550009046646921,54,0.6029051441491056,54,0.8709379737071602,54,0.5739053729952642,54,0.24632774138156283,54
physionet_mi,cardinal_mix_drop,54,mean_seeds_within_subject_then_mean_subjects,0.571522633744856,54,0.570003476796955,54,0.1400069535939101,54,0.5461394994230232,54,0.14004207751206743,54,0.6053912137245471,54,0.8115492160670753,54,0.5542904689901204,54,0.23224056904208026,54
physionet_mi,ctnet,54,mean_seeds_within_subject_then_mean_subjects,0.5298765432098765,54,0.5293035165317774,54,0.058607033063554796,54,0.47982348253902757,54,0.05864100562951437,54,0.5478006717741017,54,0.8042815391010321,54,0.5609197337485132,54,0.20647664854555958,54
